name,price,type,frequency_response,microphone,wireless,enclosure_type,color
SteelSeries Siberia V2,0,Circumaural,"[18,28]",TRUE,FALSE,Closed,Black / White
SteelSeries SS-61001,0,Circumaural,"[16,28]",TRUE,FALSE,Closed,Black / Silver
Yamaha EPH-100,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Yamaha EPH-20 Black,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black
Yamaha EPH-20 Indigo,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Purple
Yamaha EPH-20 Pink,4.99,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Pink
Yamaha EPH-20BR,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Red
Yamaha EPH-20BU,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Purple
Yamaha EPH-20GN,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Green
Yamaha EPH-30BL,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black / Silver
Yamaha EPH-30WH,0,In Ear,"[20,21]",FALSE,FALSE,Closed,White
Yamaha EPH-50,0,In Ear,"[20,21]",FALSE,FALSE,Closed,Black
Yamaha EPH-50 White,0,In Ear,"[20,21]",FALSE,FALSE,Closed,White
Yamaha EPH-50WH,0,In Ear,"[20,21]",FALSE,FALSE,Closed,White
Yamaha EPH-C500-BL,0,In Ear,,FALSE,FALSE,Closed,Black / Silver
Yamaha EPH-C500-WH,0,In Ear,,FALSE,FALSE,Closed,White
Yamaha HPH-200BL,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Yamaha HPH-200BL,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,White
Yamaha HPH-PRO300BL,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / White
Yamaha HPH-PRO300BU,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Blue
Yamaha HPH-PRO300WH,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / White
Yamaha HPH-PRO400BL,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / White
Yamaha HPH-PRO400WH,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,White / Black
Yamaha HPH-PRO500BL,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Yamaha RH2C,0,Circumaural,"[25,15]",FALSE,FALSE,Semi-open,Black
Creative Labs Aurvana Live!,0,Circumaural,"[10,30]",FALSE,FALSE,Closed,Black
Gear Head HS2750S,0,Circumaural,,FALSE,FALSE,Closed,Black / Silver
Gear Head HQ4750BLU,0,Supra-aural,,FALSE,FALSE,Closed,Black / Blue
Gear Head HQ4750RED,0,Supra-aural,,FALSE,FALSE,Closed,Black / Red
Gear Head HQ4750GRN,0,Supra-aural,,FALSE,FALSE,Closed,Black / Green
Gear Head HQ4750BCM,0,Supra-aural,,FALSE,FALSE,Closed,Black / Gray
Gear Head BT9850M,0,Supra-aural,,TRUE,TRUE,Closed,Black / Silver
Gear Head HQ4750BCM,0,Supra-aural,,FALSE,FALSE,Closed,Black / Gray
Gear Head HQ4750BLU,0,Supra-aural,,FALSE,FALSE,Closed,Black / Blue
Gear Head HQ4750GRN,0,Supra-aural,,FALSE,FALSE,Closed,Black / Green
Gear Head HQ4750RED,0,Supra-aural,,FALSE,FALSE,Closed,Black / Red
Gear Head HS2750S,0,Supra-aural,,FALSE,FALSE,Closed,Black / Gray
AZIO GH808,0,Circumaural,,TRUE,FALSE,Closed,Black / Red
Cobra HS707,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Blue
Cobra HS707,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Blue
Etymotic Research ER23-HF3-BLACK-I,0,In Ear,"[20,15]",FALSE,FALSE,Closed,Black / Silver
Imation St550,0,Circumaural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Imation EB50,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Pink / White
Imation 99154,0,In Ear,,FALSE,FALSE,Closed,Black
Koss CS100 USB,30.77,Supra-aural,"[30,16]",TRUE,FALSE,Closed,Black / Silver
Lenovo P950,0,Circumaural,"[125,20]",TRUE,FALSE,Closed,Black
Mad Catz F.R.E.Q. M,37.75,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Red
Microsoft L2 LifeChat LX-2000,0,Supra-aural,,TRUE,FALSE,Closed,Black
Microsoft LifeChat LX-6000,0,Supra-aural,"[75,20]",TRUE,FALSE,Closed,Black / Silver
Microsoft LifeChat LX-4000,0,Supra-aural,"[75,20]",TRUE,FALSE,Closed,Black / Silver
Panasonic 777780526821,0,Supra-aural,,TRUE,FALSE,Closed,Black
Panasonic KX-TCA400,0,Supra-aural,,TRUE,FALSE,Closed,Black
Panasonic RP-HC200-W,0,Circumaural,,TRUE,FALSE,Closed,Black / White
Panasonic RP-HJE190-A,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Blue
Panasonic RP-HJE190-K,0,In Ear,"[6,24]",TRUE,FALSE,Closed,Black
Panasonic RP-HJE190-N,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Gold
Panasonic RP-HJE190-R,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Red
Panasonic RP-HJE190-S,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HJE190-V,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Purple
Panasonic RP-HJE190-W,0,In Ear,"[6,24]",FALSE,FALSE,Closed,White
Panasonic RP-HV21-G,0,Earbud,"[10,25]",TRUE,FALSE,Closed,Green / White
Panasonic RP-HV21-P,0,Earbud,"[10,25]",FALSE,FALSE,Closed,Pink / White
Panasonic RP-HV21-W,0,Earbud,"[10,25]",TRUE,FALSE,Closed,White
Panasonic RP-HV21-v,0,In Ear,"[10,25]",FALSE,FALSE,Closed,White / Purple
Panasonic RP-HV41-D,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Orange
Panasonic RP-HV41-G,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Green
Panasonic RP-HV41-K,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Black / Gray
Panasonic RP-HV41-P,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Pink
Panasonic RP-HV41-PB,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Red
Panasonic RP-HV41-V,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Purple
Panasonic RP-HV41-W,0,In Ear,"[10,25]",FALSE,FALSE,Closed,White
Panasonic RP-HV41A,0,In Ear,"[10,25]",FALSE,FALSE,Closed,Blue
Panasonic RP-HX35-K,0,Supra-aural,,FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HX650-K,0,Circumaural,"[10,30]",FALSE,FALSE,Closed,Black
Philips SHE2105BK/28,0,Earbud,"[12,22]",FALSE,FALSE,Closed,Black
Philips SHE2105PK/28,0,Earbud,"[12,22]",FALSE,FALSE,Closed,Pink / White
Philips SHE2105WT/28,0,Earbud,"[12,22]",FALSE,FALSE,Closed,White
Philips SHE3575BB/28,0,In Ear,"[12,23.5]",TRUE,FALSE,Closed,Blue
Philips SHE3590BK/10,0,In Ear,"[12,23.5]",TRUE,FALSE,Closed,Black / Silver
Philips SHE3590GY/10,0,In Ear,"[12,23.5]",TRUE,FALSE,Closed,Gray / White
Philips SHE3590PP/10,0,In Ear,"[12,23.5]",TRUE,FALSE,Closed,White / Purple
Philips SHE3590WT/10,0,In Ear,"[12,23.5]",FALSE,FALSE,Closed,White
Shure SE315-CL,0,In Ear,"[22,18.5]",FALSE,FALSE,Closed,Transparent
Shure SE315-K,0,In Ear,"[22,18.5]",FALSE,FALSE,Closed,Black
Shure SRH750DJ,0,Circumaural,"[5,30]",FALSE,FALSE,Closed,Black / Silver
Rosewill RH-189,0,In Ear,"[10,22]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHM-6308,0,Circumaural,"[10,25]",TRUE,FALSE,Closed,Black / Silver
Rosewill RHTS-11002,0,In Ear,"[18,24]",FALSE,FALSE,Closed,Black / Gold
Rosewill RHTS-11004,0,Circumaural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHTS-12002,0,Circumaural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHTS-12004,0,In Ear,"[18,20]",FALSE,FALSE,Closed,Brown / Black
Rosewill RHTS-12005,0,Supra-aural,"[8,21]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHTS-12006,0,In Ear,"[18,24]",FALSE,FALSE,Closed,Brown / Black
Rosewill RHTS-12007,0,In Ear,"[18,20]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHTS-12008,0,In Ear,"[18,20]",FALSE,FALSE,Closed,Black / Silver
Rosewill RHTS-8206,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Red
Panasonic RP-DH1250-S,0,Circumaural,"[5,30]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-DJ1205-S,0,Supra-aural,"[5,30]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-DJS200-K,0,Supra-aural,"[12,25]",FALSE,FALSE,Closed,Black
Panasonic RP-DJS400-A,0,Supra-aural,"[10,27]",FALSE,FALSE,Closed,Black / Blue
Panasonic RP-DJS400-D,0,Supra-aural,"[10,27]",FALSE,FALSE,Closed,Orange / White
Panasonic RP-DJS400-G,0,Supra-aural,"[10,27]",FALSE,FALSE,Closed,Green / White
Panasonic RP-HC101-K,0,Supra-aural,"[18,24]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HC200-G,0,Circumaural,"[10,24]",FALSE,FALSE,Closed,Black / Green
Panasonic RP-HC200-K,0,Circumaural,,FALSE,FALSE,Closed,Black
Panasonic RP-HC56-K,0,Earbud,"[10,20]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HJC120-W,0,Earbud,"[20,20]",FALSE,FALSE,Closed,White
Panasonic RP-HJE120-A,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Blue / White
Panasonic RP-HJE120-D,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Orange / White
Panasonic RP-HJE120-G,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Green / White
Panasonic RP-HJE120-P,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Pink / White
Panasonic RP-HJE120-S,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Silver / White
Panasonic RP-HJE120-V,0,Earbud,"[20,20]",FALSE,FALSE,Closed,White / Purple
Panasonic RP-HJE140-A,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Blue
Panasonic RP-HJE140-D,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Orange / White
Panasonic RP-HJE140-G,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Green
Panasonic RP-HJE140-K,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Black
Panasonic RP-HJE140-R,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Red
Panasonic RP-HJE280-D,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Orange
Panasonic RP-HJE280-G,0,Earbud,"[6,25]",FALSE,FALSE,Closed,Green
Panasonic RP-HJE290-A,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Green / Black
Panasonic RP-HJE290-K,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black
Panasonic RP-HJE290-P,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Pink
Panasonic RP-HJE290-R,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Red
Panasonic RP-HJE290-W,0,In Ear,"[6,24]",FALSE,FALSE,Closed,White
Panasonic RP-HJE355-A,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HJE355-K,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Black
Panasonic RP-HJE355-R,0,In Ear,"[6,24]",FALSE,FALSE,Closed,Red
Panasonic RP-HJE355-W,0,In Ear,"[6,24]",FALSE,FALSE,Closed,White
Panasonic RP-HJE450-K,0,In Ear,"[6,26]",FALSE,FALSE,Closed,Black
Panasonic RP-HJE450-R,0,Earbud,"[6,26]",FALSE,FALSE,Closed,Black / Red
Panasonic RP-HJE450-W,0,In Ear,"[6,26]",FALSE,FALSE,Closed,White
Panasonic RP-HJE450-K,0,In Ear,"[6,26]",FALSE,FALSE,Closed,Black
Panasonic RP-HJE450P-R,0,In Ear,"[6,26]",FALSE,FALSE,Closed,Red / Black
Panasonic RP-HJE450P-W,0,In Ear,"[6,26]",FALSE,FALSE,Closed,White
Panasonic RP-HS220-A,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Blue
Panasonic RP-HS220-D,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Orange
Panasonic RP-HS220-G,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Green
Panasonic RP-HS220-K,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black
Panasonic RP-HS220-P,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Pink
Panasonic RP-HS220-R,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Red
Panasonic RP-HS220-S,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HS33-D,0,Earbud,"[14,24]",FALSE,FALSE,Closed,Black / Orange
Panasonic RP-HSC200-K,0,Earbud,"[10,22]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HSC200-W,0,Earbud,"[10,22]",TRUE,FALSE,Closed,White / Silver
Panasonic RP-HT21,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HV154-K,0,Earbud,"[10,25]",FALSE,FALSE,Closed,Black
Panasonic RP-HV21-A,0,Earbud,"[10,25]",FALSE,FALSE,Closed,Blue / White
Panasonic RP-HX35-V,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Black / Purple
Panasonic RP-HX35-W,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,White
Panasonic RP-HX40-A,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Blue / White
Panasonic RP-HX40-G,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Green / White
Panasonic RP-HX40-PK,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Pink / Black
Panasonic RP-HX40-PW,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Pink / White
Panasonic RP-HX40-W,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,White
Panasonic RP-HXC40-K,19.98,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HXD3W-K,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Black / Silver
Panasonic RP-HXD5C-K,0,Supra-aural,"[8,26]",FALSE,FALSE,Closed,Black / Red
Panasonic RP-HXD5C-W,0,Supra-aural,"[8,26]",FALSE,FALSE,Closed,White
Panasonic RPDJS200W,0,Supra-aural,,FALSE,FALSE,Closed,White
Panasonic RPHV108W,0,Earbud,,FALSE,FALSE,Closed,White
Pioneer HDJ500R,0,Circumaural,,FALSE,FALSE,Closed,Black / Red
Pioneer SE-CL07-L,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Blue
Pioneer SE-CL331-H,0,In Ear,"[10,20]",FALSE,FALSE,Closed,White
Pioneer SE-CL331-L,29.95,In Ear,"[10,20]",FALSE,FALSE,Closed,Black
Pioneer SE-CL331-P,19.98,In Ear,"[10,20]",FALSE,FALSE,Closed,Pink / White
Pioneer SE-CL331-Y,0,In Ear,"[10,20]",FALSE,FALSE,Closed,Black / Yellow
Pioneer SE-CLX40-K,0,In Ear,"[10,24]",FALSE,FALSE,Closed,Black / Silver
Pioneer SE-CS15V,0,In Ear,,FALSE,FALSE,Open,Black
Pioneer SE-MJ591,0,Supra-aural,"[5,40]",FALSE,FALSE,Closed,Black / Silver
Pioneer SE-MJ721I-K,0,Supra-aural,"[6,28]",FALSE,FALSE,Closed,Black
Pioneer SE-MJ721I-R,0,Supra-aural,"[6,28]",FALSE,FALSE,Closed,Black / Red
Pioneer SE-MJ721I-W,29.95,Supra-aural,"[6,28]",FALSE,FALSE,Closed,White
Pioneer SE-MJ751I,24.98,Supra-aural,"[8,28]",FALSE,FALSE,Closed,Black
Pioneer SE-NC21M,0,Supra-aural,"[10,22]",FALSE,FALSE,Closed,Black
Pyle Audio PIEHWD80LT,0,In Ear,,FALSE,FALSE,Closed,Brown / Black
Pyle Audio PIEH10W,0,In Ear,,FALSE,FALSE,Closed,White
Pyle Audio 068888904803,0,In Ear,,FALSE,FALSE,Closed,Black / White
Pyle Audio PIEH40T,0,In Ear,,FALSE,FALSE,Closed,Black / White
Pyle Audio PEBH25WT,0,Earbud,,FALSE,FALSE,Closed,Black / White
Pyle Audio PHPDJ2,0,Supra-aural,"[20,22]",FALSE,FALSE,Closed,Black / Silver
Pyle Audio PHPNC45,0,Circumaural,"[30,20]",FALSE,FALSE,Closed,Black
Pyle Audio PIEH30W,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Translucent Black
Pyle Audio PIEH40B,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Pyle Audio PIEH40W,0,In Ear,"[20,20]",FALSE,FALSE,Closed,White
Pyle Audio PIEHIP20P,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Pink
Pyle Audio PIEHWD80DK,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Red
Pyle Audio PIEHWD80LT,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Brown / Black
Pyle Audio PWPE10B,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black
Pyle Audio PHPNC15,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black
Sennheiser PC230,0,Supra-aural,"[18,22]",TRUE,FALSE,Closed,Black
Sennheiser Momentum Pink,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,Pink
Sennheiser MOMENTUM - Green,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,Green
Sennheiser Momentum Blue,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,Blue
Sennheiser Momentum Ivory,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,White
Sennheiser Momentum Blue,0,Supra-aural,"[16,22]",FALSE,FALSE,Closed,Blue
Sennheiser PC21-II,0,Supra-aural,,TRUE,FALSE,Closed,Black
Skullcandy S2SBDY-101,0,In Ear,,FALSE,FALSE,Closed,Black / Blue
Skullcandy S2SBDY-134,0,In Ear,,FALSE,FALSE,Closed,Black / Pink
Skullcandy S2SBDY-209,0,In Ear,"[18,20]",FALSE,FALSE,Closed,White / Purple
Skullcandy S2SBDY-210,0,In Ear,"[18,20]",TRUE,FALSE,Closed,White / Purple
Skullcandy S2SBDZ-134,0,In Ear,,FALSE,FALSE,Closed,Black / Pink
Skullcandy S2SBFY-033,0,In Ear,"[18,20]",TRUE,FALSE,Closed,Black
Skullcandy S2SBFY-058,0,In Ear,"[18,20]",TRUE,FALSE,Closed,Multicolor
Skullcandy S2SBFY-129,0,In Ear,"[18,20]",TRUE,FALSE,Closed,Black / Green
Skullcandy S2SBFY-130,0,In Ear,"[18,20]",TRUE,FALSE,Closed,Blue / White
Skullcandy S2TTDY-016,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Skullcandy S2TTDY-033,0,In Ear,"[20,20]",TRUE,FALSE,Closed,Black
Skullcandy S2TTDY-206,0,In Ear,"[20,20]",TRUE,FALSE,Closed,Black / Red
Skullcandy S3FXDM-033,0,Earbud,,TRUE,FALSE,Closed,Black
Skullcandy S3FXDM-159,0,Earbud,,TRUE,FALSE,Closed,Black / Blue
Skullcandy S3FXDM-160,0,Earbud,,TRUE,FALSE,Closed,Black / Red
Skullcandy S4CHDM-082,0,Earbud,,FALSE,FALSE,Closed,Purple
Skullcandy S5AVFM-289,0,Supra-aural,,TRUE,FALSE,Closed,Black / Blue
Skullcandy S5URDZ-083,0,Supra-aural,,FALSE,FALSE,Closed,Black / Yellow
Skullcandy S5URFZ-033,39,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black
Skullcandy S5URFZ-101,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Blue
Skullcandy S6AVFM-156,0,Circumaural,,TRUE,FALSE,Closed,Black / Silver
Skullcandy S6AVFM-157,0,Circumaural,,TRUE,FALSE,Closed,Brown
Skullcandy S6AVFM-158,0,Circumaural,,TRUE,FALSE,Closed,Black / White
Skullcandy S6AVFM-289,0,Circumaural,,TRUE,FALSE,Closed,Black / Blue
Skullcandy S6HSDY-210,0,Circumaural,"[20,22]",TRUE,FALSE,Closed,Purple / Black
Skullcandy S6HSDZ-058,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Multicolor
Skullcandy S6HSDZ-072,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / White
Skullcandy S6HSDZ-161,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black
Skullcandy Hesh 2,0,Circumaural,,FALSE,FALSE,Closed,Gray
Skullcandy Uprock Non Micd,0,Supra-aural,,FALSE,FALSE,Closed,Black / Red
Skullcandy Uprock Non Micd,0,Supra-aural,,FALSE,FALSE,Closed,Black / Red
Skullcandy PLYR 2,0,Circumaural,,TRUE,FALSE,Closed,Black / White
Skullcandy PLYR 1,0,Circumaural,,TRUE,FALSE,Closed,Black / White
Skullcandy SLYR,0,Circumaural,,TRUE,FALSE,Closed,Black / Blue
Skullcandy SLYR,0,Circumaural,,TRUE,FALSE,Closed,Black / White
Koss HB79,0,Supra-aural,"[30,15]",FALSE,TRUE,Closed,Black
Koss KDE250,0,Earbud,"[40,20]",FALSE,FALSE,Closed,Black / Silver
Koss KEB30K,0,In Ear,"[15,20]",FALSE,FALSE,Closed,Black / Silver
Koss PLUG,0,In Ear,,FALSE,FALSE,Closed,Black / Silver
Koss QZ5,0,Circumaural,"[40,20]",FALSE,FALSE,Closed,Black / Silver
Koss QZ9922,0,Circumaural,"[40,20]",FALSE,FALSE,Closed,Black / Silver
Koss QZ5,0,Circumaural,"[40,20]",FALSE,FALSE,Closed,Black / Red
Philips SHE3595BL/28,12.98,In Ear,,TRUE,FALSE,Closed,Blue / White
Philips SHQ3200/28,0,In Ear,"[15,22]",FALSE,FALSE,Closed,Orange
Philips SHQ3205/28,0,In Ear,,FALSE,FALSE,Closed,Orange
Pyle Audio PHPMC2,0,Circumaural,"[20,22]",TRUE,FALSE,Closed,Black / White
Rude Gamewear RUDE-100,0,Supra-aural,"[20,20]",TRUE,FALSE,Closed,Black
Syba CL-AUD23029,0,Supra-aural,,TRUE,FALSE,Closed,Black / White
Syba CL-AUD23030,0,Supra-aural,,TRUE,FALSE,Closed,Black / Red
Syba CL-AUD23039,0,Supra-aural,,TRUE,FALSE,Closed,Brown
Syba CL-AUD63074,0,Supra-aural,"[20,20]",TRUE,FALSE,Closed,Black / Silver
Syba U.F.O. 5.1,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Yellow
Syba U.F.O. 5.1,0,Circumaural,"[20,22]",TRUE,FALSE,Closed,Black / Green
Syba OG-AUD63075,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Blue
Syba OG-AUD63076,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Blue
Syba OG-AUD63077,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Green
Syba OG-AUD63078,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Green
Zalman ZM-RS6F,0,Circumaural,"[50,20]",FALSE,FALSE,Closed,Black / Silver
Memorex 61991,0,In Ear,,FALSE,FALSE,Closed,Brown
Memorex EB50-GRN,0,In Ear,,FALSE,FALSE,Closed,Green / White
Memorex 98161,9.75,In Ear,"[20,20]",FALSE,FALSE,Closed,Pink / White
Memorex 98162,28.75,In Ear,"[20,20]",FALSE,FALSE,Closed,Blue / White
Memorex EB300A,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Memorex CB25,0,In Ear,"[20,20]",FALSE,FALSE,Closed,Pink / White
Memorex 98843,0,In Ear,,FALSE,FALSE,Closed,Silver / Black
Philips 609585114050,0,Earbud,,FALSE,FALSE,Closed,White
Philips SHE2640,0,Earbud,,FALSE,FALSE,Closed,Black / Silver
Philips SHE2640/27,0,Earbud,"[12,22]",FALSE,FALSE,Closed,Black / Silver
Philips SHE2641/27,0,Earbud,"[12,22]",FALSE,FALSE,Closed,Black / Silver
Philips SHE2648/27,0,Earbud,"[12,22]",FALSE,FALSE,Closed,Pink / White
Philips SHE2650/28,0,Earbud,,FALSE,FALSE,Closed,Black
Philips SHE9550/28,0,In Ear,"[6,23.5]",FALSE,FALSE,Closed,Black / Yellow
Philips SHQ-5200,0,Supra-aural,"[18,21]",FALSE,FALSE,Closed,Black / Orange
Philips SHQ1000/28,18.98,Earbud,"[30,20]",FALSE,FALSE,Closed,Red / White
Philips SHQ3200BK/28,0,In Ear,,FALSE,FALSE,Closed,Black
Philips SHS3212,0,Earbud,,FALSE,FALSE,Closed,Red / White
Philips SHS390/37,0,Supra-aural,,FALSE,FALSE,Closed,Black / Silver
Philips SHS4700/28,0,Supra-aural,"[12,24]",FALSE,FALSE,Closed,Black / Silver
Philips SHS4843/28,0,Earbud,"[12,23.5]",FALSE,FALSE,Closed,Blue / White
Philips SHS5200/28,0,Supra-aural,"[12,24]",FALSE,FALSE,Closed,Black / Silver
Philips SJM2604,0,Earbud,,FALSE,FALSE,Closed,White
RCA HP5041,21.42,Supra-aural,"[20,20]",FALSE,FALSE,Semi-open,Red / White
RCA HP5043,19.98,Supra-aural,"[20,20]",FALSE,FALSE,Semi-open,Black / Silver
RCA HP57N,0,Earbud,"[20,20]",FALSE,FALSE,Closed,Black / Silver
RCA HP59MIC,0,In Ear,,TRUE,FALSE,Closed,Black
RCA HP59MICWH,0,In Ear,,FALSE,FALSE,Closed,White
RCA HP59WH,0,In Ear,,FALSE,FALSE,Closed,White
RCA HP60A,0,In Ear,,FALSE,FALSE,Closed,White
RCA RCAHP59MICWH,0,In Ear,,FALSE,FALSE,Closed,White
RCA RCAHP60A,0,In Ear,,FALSE,FALSE,Closed,White
Kensington 33084,1.07,Circumaural,,FALSE,FALSE,Closed,Black / Blue
I/O Magic NE9782,0,Supra-aural,,FALSE,FALSE,Closed,Black
Kensington 951010,0,Supra-aural,,FALSE,FALSE,Closed,Black
Kensington K33084,0,Supra-aural,,FALSE,FALSE,Closed,Black / Blue
Motorola Sf200,0,In Ear,,FALSE,FALSE,Closed,Black / Red
Panasonic RP-HX40-K,0,Supra-aural,"[10,25]",FALSE,FALSE,Closed,Black / Silver
Pyle Audio PHPDJ1,0,Circumaural,"[20,22]",FALSE,FALSE,Closed,Black / Silver
Syba CL-AUD63028,0,In Ear,,TRUE,FALSE,Closed,Black / Red
Syba CL-AUD63030,0,In Ear,,TRUE,FALSE,Closed,Black / Blue
Syba CL-AUD63036,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Syba CL-AUD63037,0,Supra-aural,"[20,20]",FALSE,FALSE,Closed,Black / Silver
Syba OG-AUD23033,0,Circumaural,"[20,20]",FALSE,FALSE,Semi-open,Black / White
Syba OG-AUD23036,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black
Syba OG-AUD23042,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black
Syba OG-AUD23047,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / Red
Syba OG-AUD63038-2,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black
Syba COBRA,0,Circumaural,"[20,20]",TRUE,FALSE,Closed,Black / White
Syba SHELL,54,Circumaural,"[20,20]",TRUE,FALSE,Closed,Orange / White
