name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Corsair Dominator Platinum RGB 64 GB,239.99,"[5,5200]","[2,32]",3.75,Black,15.385,40
Corsair Vengeance RGB 64 GB,,"[5,5600]","[2,32]",,Black / Gray,14.286,40
Timetec PINNACLE Konduit RGB 16 GB,50.99,"[4,3200]","[2,8]",3.187,White,10,16
Crucial CT16G48C40D8U5 16 GB,,"[5,4800]","[1,16]",,Black,16.667,40
TEAMGROUP T-Force Zeus 32 GB,53.99,"[4,3200]","[2,16]",1.687,Red / Black,13.75,22
G.Skill Ripjaws 32 GB,58.99,"[4,2400]","[2,16]",1.843,Black / Blue,13.333,16
G.Skill Trident Z Royal 32 GB,219.99,"[4,3600]","[2,16]",6.875,Gold,7.778,14
Silicon Power SP016GBSFU266B22 16 GB,,"[4,2666]","[2,8]",,Black,14.254,19
G.Skill Sniper X 64 GB,288.92,"[4,3600]","[4,16]",4.514,Silver / Camo,10.556,19
Mushkin Redline Lumina 32 GB,151.99,"[4,3200]","[2,16]",4.75,Black,8.75,14
G.Skill Trident Z Royal 64 GB,209.99,"[4,3600]","[2,32]",3.281,Gold,8.889,16
G.Skill Trident Z 16 GB,,"[4,3600]","[2,8]",,Black / White,8.889,16
TEAMGROUP T-Force Vulcan alpha 32 GB,84.99,"[5,6000]","[2,16]",2.656,Red,12.667,38
Corsair Vengeance RGB RT 16 GB,59.99,"[4,3200]","[2,8]",3.749,White / Black,10,16
G.Skill F3-1600C10D-16GSQ 16 GB,32.99,"[3,1600]","[2,8]",2.062,Green,12.5,10
Corsair Vengeance 8 GB,19.98,"[4,2666]","[2,4]",2.498,Black / Yellow,13.503,18
G.Skill Trident Z Neo 64 GB,489,"[4,3600]","[4,16]",7.641,Silver / Black,10,18
Crucial Ballistix 32 GB,,"[4,3000]","[2,16]",,White,10,15
Kingston Server Premier 16 GB,51.14,"[4,2666]","[1,16]",3.196,,14.254,19
TEAMGROUP T-Force Zeus 16 GB,34.99,"[4,3200]","[2,8]",2.187,Red / Black,13.75,22
Corsair CMV8GX3M1A1333C9 8 GB,23.99,"[3,1333]","[1,8]",2.999,Green,13.503,9
Mushkin Essentials 16 GB,28.04,"[3,1600]","[2,8]",1.752,Black / Green,13.75,11
G.Skill Aegis 16 GB,38.72,"[4,2400]","[1,16]",2.42,Black / Red,12.5,15
Corsair Vengeance RGB RT 16 GB,99.99,"[4,4000]","[2,8]",6.249,Black,9,18
Mushkin Redline 32 GB,99.98,"[5,5600]","[2,16]",3.124,Black,12.857,36
TEAMGROUP Elite Plus 64 GB,151.99,"[5,5200]","[2,32]",2.375,Black,16.154,42
G.Skill Ripjaws X 16 GB,122.02,"[3,1866]","[4,4]",7.626,Black / Red,9.646,9
Corsair Vengeance LPX 8 GB,38.27,"[4,2400]","[1,8]",4.784,Red,12.5,15
G.Skill Trident Z 16 GB,,"[4,3600]","[2,8]",,Red / Silver,9.444,17
G.Skill Ripjaws V 16 GB,69.98,"[4,3200]","[2,8]",4.374,Red,9.375,15
Corsair Dominator Platinum RGB 32 GB,174.99,"[4,3600]","[4,8]",5.468,Black,10,18
Micron MT16JTF1G64AZ-1G6E1 8 GB,22.99,"[3,1600]","[1,8]",2.874,Green,13.75,11
PROXMEM KERBEROS TUF 32 GB,139.99,"[5,6800]","[2,16]",4.375,Black / Silver,10,34
Kingston KSM48R40BS4TMM-32HMR 32 GB,136.82,"[5,4800]","[1,32]",4.276,Green,16.667,40
G.Skill Trident X 8 GB,55.86,"[3,2400]","[2,4]",6.982,Black / Red,8.333,10
G.Skill Ares 32 GB,121.25,"[3,2133]","[4,8]",3.789,Black / Red,10.314,11
G.Skill Ripjaws 4 8 GB,31.41,"[4,2666]","[2,4]",3.926,Black / Red,11.253,15
Corsair Vengeance LPX 32 GB,,"[4,3200]","[2,16]",,Red,10,16
Corsair Vengeance LPX 32 GB,,"[4,3600]","[4,8]",,Black / Yellow,8.889,16
Samsung M471A4G43MB1 32 GB,104.99,"[4,2666]","[1,32]",3.281,Green / Black,14.254,19
Kingston HyperX Predator RGB 16 GB,,"[4,3600]","[2,8]",,Black,9.444,17
Corsair Dominator Platinum RGB 64 GB,,"[4,3200]","[4,16]",,Black,10,16
G.Skill Trident Z Royal 32 GB,,"[4,4600]","[2,16]",,Silver,8.261,19
Corsair Vengeance LPX 128 GB,,"[4,3200]","[8,16]",,Black,10,16
Kingston Fury Renegade RGB 32 GB,87.44,"[4,3600]","[1,32]",2.732,Black,10,18
Thermaltake TOUGHRAM XG RGB 32 GB,173.59,"[4,4000]","[2,16]",5.425,White / Silver,9.5,19
Thermaltake TOUGHRAM XG RGB 16 GB,224.98,"[4,4600]","[2,8]",14.061,White / Silver,8.261,19
GeIL Polaris RGB 32 GB,92.99,"[5,6000]","[2,16]",2.906,Red,12.667,38
Corsair XMS2 2 GB,49.95,"[2,800]","[2,1]",24.975,Black / White,12.5,5
Kingston ValueRAM 4 GB,75,"[2,667]","[2,2]",18.75,Green,14.993,5
Patriot Extreme Performance 4 GB,52.2,"[2,800]","[2,2]",13.05,Black / Green,12.5,5
Corsair XMS2 4 GB,,"[2,1066]","[2,2]",,Black / Purple,13.133,7
Kingston HyperX 1 GB,,"[3,1600]","[1,1]",,Blue / Silver,11.25,9
Corsair Vengeance 8 GB,,"[3,1600]","[2,4]",,Black / Blue,11.25,9
Kingston KHX1866C11D3P1K2/4G 4 GB,,"[3,1866]","[2,2]",,Gray / Silver,11.79,11
Corsair Vengeance 32 GB,,"[3,1600]","[4,8]",,Black / Silver,11.25,9
G.Skill Ripjaws Z 64 GB,,"[3,2400]","[8,8]",,Black / Blue,8.333,10
Corsair Vengeance 64 GB,,"[3,1600]","[8,8]",,Black / Silver,11.25,9
Corsair Dominator Platinum 32 GB,,"[3,2133]","[4,8]",,Black / Silver,8.439,9
Crucial Ballistix Sport 16 GB,,"[4,2400]","[4,4]",,Gray / Silver,13.333,16
Corsair Dominator Platinum 16 GB,,"[4,3000]","[4,4]",,Black / Silver,10,15
Crucial CT16G4RFD4213 16 GB,29,"[4,2133]","[1,16]",1.812,Black / Green,14.065,15
Kingston HyperX Fury 16 GB,,"[4,2133]","[4,4]",,Black / Silver,13.127,14
Corsair Vengeance LPX 32 GB,,"[4,2400]","[4,8]",,Black / Yellow,12.5,15
GeIL EVO POTENZA 8 GB,,"[4,2133]","[2,4]",,Red,14.065,15
G.Skill Ripjaws V 32 GB,,"[4,3200]","[2,16]",,Black,10,16
GeIL EVO POTENZA 16 GB,,"[4,3000]","[2,8]",,Black / Red,10,15
GeIL Dragon RAM 8 GB,,"[4,4000]","[2,4]",,White / Gold,9.5,19
Kingston ValueRAM 8 GB,,"[4,2133]","[2,4]",,Black / Green,14.065,15
Corsair Dominator Platinum 64 GB,,"[4,3200]","[4,16]",,Black / Silver,10,16
Mushkin Essentials 32 GB,89.99,"[4,2133]","[2,16]",2.812,Black / Green,14.065,15
Kingston FURY 8 GB,,"[4,2400]","[1,8]",,Black / Silver,12.5,15
Corsair Vengeance LED 16 GB,,"[4,3000]","[2,8]",,Black / White,10,15
Corsair Vengeance LED 32 GB,,"[4,3000]","[2,16]",,Black / White,10,15
Kingston ValueRAM 32 GB,,"[4,2400]","[4,8]",,Green,14.167,17
TEAMGROUP Night Hawk RGB 16 GB,,"[4,3200]","[2,8]",,Black,10,16
Patriot Viper Elite 8 GB,,"[4,2400]","[2,4]",,Black / Red,12.5,15
Patriot Viper Elite 8 GB,,"[4,2133]","[1,8]",,Black / Gray,13.127,14
Corsair Vengeance LP 8 GB,,"[3,1600]","[2,4]",,Black,13.75,11
Kingston HyperX Fury 16 GB,,"[4,2133]","[1,16]",,White / Silver,13.127,14
ADATA XPG SPECTRIX D80 16 GB,,"[4,3000]","[2,8]",,Red,10.667,16
Kingston HyperX Predator 8 GB,,"[4,3000]","[2,4]",,Black / Silver,10,15
G.Skill Trident Z Royal 16 GB,172.69,"[4,3200]","[2,8]",10.793,Silver,8.75,14
Kingston HyperX Predator 32 GB,,"[4,3000]","[4,8]",,Black / Silver,10,15
Crucial Ballistix Sport LT 16 GB,,"[4,3200]","[2,8]",,Red / Black,10,16
Corsair Vengeance RGB Pro 128 GB,,"[4,3600]","[8,16]",,Black,10,18
G.Skill Trident Z 16 GB,,"[4,4133]","[2,8]",,Black / White,9.194,19
TEAMGROUP T-Force Vulcan Z 8 GB,,"[4,3200]","[2,4]",,Black,10,16
Kingston HyperX Fury RGB 8 GB,,"[4,2666]","[1,8]",,Black,12.003,16
Kingston HyperX Fury RGB 16 GB,,"[4,3000]","[2,8]",,Black,10,15
Kingston HyperX Predator RGB 32 GB,,"[4,3000]","[2,16]",,Black,10,15
Kingston HyperX Fury 8 GB,,"[4,2400]","[1,8]",,Black,12.5,15
Samsung SAMSUNG 64GB 288-Pin DDR4 SDRAM ECC DDR4 2933 (PC4 2,,"[4,2933]","[1,64]",,Green / Black,14.32,21
Kingston ValueRAM 16 GB,,"[4,3200]","[1,16]",,Green,13.75,22
Kingston HyperX Fury 64 GB,,"[4,3600]","[4,16]",,Black,10,18
Klevv CRAS X RGB 16 GB,,"[4,4000]","[2,8]",,Black,9.5,19
G.Skill Trident Z5 32 GB,,"[5,6000]","[2,16]",,Silver / Black,12,36
G.Skill Trident Z Royal 16 GB,,"[4,5333]","[2,8]",,Silver,8.251,22
G.Skill TridentZ RGB 32 GB,,"[4,4266]","[2,16]",,Black,7.501,16
G.Skill TridentZ RGB 16 GB,,"[4,4266]","[2,8]",,Black,8.908,19
G.Skill TridentZ RGB 128 GB,,"[4,2666]","[4,32]",,Black,14.254,19
Kingston FURY Beast RGB 8 GB,,"[4,3000]","[1,8]",,Black,10,15
GeIL Orion RGB AMD Edition 8 GB,,"[4,3200]","[1,8]",,Gray,10,16
G.Skill Trident Z5 RGB 64 GB,,"[5,5600]","[2,32]",,White / Black,10,28
G.Skill Ripjaws S5 64 GB,,"[5,6000]","[2,32]",,White,10,30
Gigabyte AORUS RGB 16 GB,,"[4,3200]","[2,8]",,Silver,10,16
Lexar Hades RGB 32 GB,,"[4,3200]","[2,16]",,Black,11.25,18
TEAMGROUP Elite 8 GB,,"[4,3200]","[1,8]",,Black,13.75,22
TEAMGROUP Elite 64 GB,,"[5,4800]","[2,32]",,Black,16.667,40
ADATA XPG GAMMIX D45 32 GB,,"[4,3600]","[2,16]",,White,10,18
ADATA XPG SPECTRIX D50 16 GB,,"[4,3600]","[1,16]",,Black,10,18
ADATA XPG SPECTRIX D50 8 GB,,"[4,3600]","[1,8]",,White,10,18
ADATA XPG SPECTRIX D50 32 GB,,"[4,4133]","[2,16]",,White,9.194,19
Patriot Viper Steel 32 GB,,"[4,3000]","[1,32]",,Gray,10.667,16
Silicon Power XPOWER Zenith Gaming 32 GB,,"[4,3600]","[2,16]",,Black,10,18
G.Skill Trident Z5 RGB 64 GB,,"[5,6000]","[2,32]",,Black / White,10.667,32
ADATA XPG GAMMIX D30 32 GB,,"[4,3200]","[2,16]",,Red / Silver,10,16
OLOy Blade RGB 16 GB,,"[5,5600]","[2,8]",,Platinum,11.429,32
TEAMGROUP T-Force DELTAa RGB 16 GB,,"[5,6000]","[1,16]",,Black,12.667,38
TEAMGROUP T-Force Vulcan alpha 16 GB,,"[5,5200]","[2,8]",,Black,14.615,38
Crucial CT16G4SFD824A 16 GB,33.65,"[4,2400]","[1,16]",2.103,Black / Green,14.167,17
TEAMGROUP T-Force Zeus 8 GB,17.98,"[4,3200]","[1,8]",2.248,Red / Black,13.75,22
G.Skill Trident Z Royal 16 GB,149.99,"[4,3600]","[2,8]",9.374,Silver,7.778,14
Kingston Server Premier 16 GB,46.75,"[4,3200]","[1,16]",2.922,,13.75,22
TEAMGROUP T-Force Zeus 16 GB,31.99,"[4,3200]","[1,16]",1.999,Red / Black,10,16
Silicon Power SP032GBSFU320X02 32 GB,,"[4,3200]","[1,32]",,,13.75,22
G.Skill Flare X 32 GB,84.89,"[4,2400]","[2,16]",2.653,Red,12.5,15
PROXMEM KERBEROS 32 GB,104.99,"[5,6400]","[2,16]",3.281,Black / Silver,11.875,38
G.Skill Trident Z RGB 16 GB,,"[4,3600]","[2,8]",,Black,8.889,16
G.Skill Trident Z Royal 64 GB,,"[4,3600]","[4,16]",,Silver,10,18
Corsair Vengeance RGB Pro 128 GB,304.99,"[4,3000]","[4,32]",2.383,Black,10.667,16
VisionTek Adrenaline 4 GB,131.99,"[2,800]","[1,4]",32.998,Green,15,6
Lexar Hades OC 16 GB,,"[4,3600]","[2,8]",,Gray / Black,10,18
Mushkin Redline Lumina 64 GB,115.74,"[4,3600]","[2,32]",1.808,White,10,18
Mushkin Redline Lumina 64 GB,119.99,"[4,3200]","[2,32]",1.875,Black,10,16
Timetec 75TT36NU2R8-16GK2 32 GB,104.99,"[4,3600]","[2,16]",3.281,Blue,10,18
G.Skill Ares 16 GB,41.99,"[3,1600]","[2,8]",2.624,Black / Orange,12.5,10
G.Skill Trident Z 64 GB,,"[4,3200]","[4,16]",,Red / Silver,8.75,14
G.Skill Trident Z 32 GB,,"[4,3200]","[2,16]",,Black / White,8.75,14
G.Skill Sniper X 32 GB,73.85,"[4,2400]","[4,8]",2.308,Black / White,14.167,17
Mushkin Enhanced Redline Stiletto 16 GB,49.99,"[4,4000]","[2,8]",3.124,Black,9,18
G.Skill Ripjaws V 16 GB,129.82,"[4,3200]","[2,8]",8.114,Red,8.75,14
Corsair Vengeance RGB 32 GB,475.13,"[4,3000]","[4,8]",14.848,Black,10,15
Kingston Impact 64 GB,899,"[4,2400]","[4,16]",14.047,Black,12.5,15
Corsair Vengeance RGB Pro 32 GB,,"[4,3200]","[2,16]",,Black,10,16
G.Skill Trident Z Neo 32 GB,224,"[4,3000]","[2,16]",7,Silver / Black,10.667,16
Kingston FURY Beast 128 GB,284.99,"[4,2666]","[4,32]",2.226,Black,12.003,16
Corsair Dominator Platinum RGB 16 GB,114.99,"[4,4000]","[2,8]",7.187,Black,9,18
Mushkin Silverline 32 GB,54.99,"[4,3200]","[2,16]",1.718,Silver,13.75,22
G.Skill Ripjaws V 64 GB,,"[4,3200]","[2,32]",,Red,8.75,14
Thermaltake TOUGHRAM XG RGB 16 GB,188.81,"[4,4600]","[2,8]",11.801,Black / Silver,8.261,19
Patriot Viper 4 GB,199.99,"[3,1333]","[2,2]",49.998,Silver,10.503,7
Corsair XMS3 4 GB,24.99,"[3,1600]","[1,4]",6.247,Black / Blue,11.25,9
Kingston HyperX Fury 4 GB,28.7,"[3,1866]","[1,4]",7.175,Black / Silver,10.718,10
G.Skill Ripjaws 4 8 GB,31.7,"[4,2400]","[2,4]",3.962,Red,12.5,15
Kingston KVR18R13D4K4/64 64 GB,138.99,"[3,1866]","[4,16]",2.172,Green,13.934,13
Kingston KVR400D2D4R3/4G 4 GB,28.99,"[2,400]","[1,4]",7.247,Green,15,3
G.Skill NT 8 GB,42.13,"[4,2133]","[2,4]",5.266,Black,14.065,15
G.Skill Trident Z 32 GB,,"[4,3200]","[2,16]",,Silver / Black,8.75,14
Corsair Vengeance Performance 32 GB,,"[4,3600]","[4,8]",,Black,8.889,16
Corsair Dominator Platinum RGB 16 GB,79.99,"[4,3200]","[2,8]",4.999,Black,10,16
G.Skill Trident Z Neo 64 GB,,"[4,3000]","[4,16]",,Silver / Black,10.667,16
G.Skill Aegis 64 GB,,"[4,3200]","[4,16]",,Red / Black,10,16
Crucial Ballistix MAX 32 GB,,"[4,4000]","[2,16]",,Black,9,18
ADATA XPG SPECTRIX D50 16 GB,,"[4,3200]","[2,8]",,Silver,10,16
GeIL Orion AMD Edition 16 GB,37.99,"[4,3000]","[2,8]",2.374,Gray,10.667,16
TEAMGROUP Elite Plus 32 GB,79.99,"[5,5200]","[1,32]",2.5,Black,16.154,42
Corsair XMS3 8 GB,,"[3,1333]","[4,2]",,Black / Blue,13.503,9
Kingston HyperX 2 GB,,"[3,1600]","[1,2]",,Blue / Silver,11.25,9
Kingston KVR1066D3N7K2/8G 8 GB,,"[3,1066]","[2,4]",,Green,13.133,7
PNY Optima 8 GB,,"[3,1333]","[2,4]",,Orange,13.503,9
G.Skill Ripjaws X 8 GB,,"[3,2133]","[2,4]",,Black / Red,10.314,11
Corsair Vengeance 8 GB,,"[3,1600]","[2,4]",,Black / Red,11.25,9
G.Skill Ripjaws Z 32 GB,114.53,"[3,1600]","[8,4]",3.579,Black / Red,11.25,9
Crucial Ballistix 8 GB,,"[3,1600]","[1,8]",,Black / Orange,10,8
Corsair Vengeance LP 8 GB,39.97,"[3,1600]","[1,8]",4.996,Black / Yellow,12.5,10
Kingston KHX1600C10D3B1/8G 8 GB,,"[3,1600]","[1,8]",,Blue / Silver,12.5,10
Patriot Viper 3 32 GB,,"[3,1866]","[4,8]",,Black / Silver,10.718,10
Corsair ValueSelect 8 GB,,"[3,1600]","[1,8]",,Green,11.25,9
Crucial Ballistix Tactical 32 GB,,"[3,1600]","[4,8]",,Black / Yellow,10,8
Kingston HyperX Beast 16 GB,,"[3,1600]","[2,8]",,Black,11.25,9
Crucial Ballistix Sport XT 4 GB,,"[3,1600]","[1,4]",,Black / Silver,11.25,9
AMD Performance Edition 16 GB,,"[3,1866]","[2,8]",,Black / Red,9.646,9
Wintec Value 8 GB,,"[3,1333]","[2,4]",,,16.504,11
HP B4U37AA 8 GB,,"[3,1600]","[1,8]",,Black / Blue,13.75,11
Corsair Vengeance Pro 16 GB,,"[3,2800]","[2,8]",,Black / Red,8.571,12
Kingston HyperX Fury 16 GB,,"[3,1333]","[2,8]",,Red / Silver,13.503,9
G.Skill Sniper 4 GB,,"[3,1600]","[1,4]",,Black / Red,11.25,9
V7 V73T8GNAJKI 8 GB,,"[3,1600]","[1,8]",,Black / Green,13.75,11
Crucial CT4K4G4DFS8213 16 GB,,"[4,2133]","[4,4]",,Black / Green,14.065,15
Crucial Ballistix Sport 32 GB,,"[3,1600]","[4,8]",,Black / Silver,11.25,9
Corsair Vengeance LPX 16 GB,,"[4,2400]","[4,4]",,Red,12.5,15
Crucial CT2K16G3ERSDD4186D 32 GB,489.06,"[3,1866]","[2,16]",15.283,Green,13.934,13
Kingston HyperX Fury 8 GB,,"[3,1866]","[1,8]",,Black,11.79,11
Corsair Vengeance LPX 8 GB,,"[4,3600]","[2,4]",,Black / Yellow,10,18
Kingston HyperX Savage 16 GB,,"[4,3000]","[2,8]",,Black / White,10,15
G.Skill Trident Z 8 GB,,"[4,3000]","[2,4]",,Red / Silver,10,15
Patriot Viper 4 8 GB,58.59,"[4,2666]","[2,4]",7.324,Black / Red,11.253,15
GeIL Dragon RAM 16 GB,,"[4,2800]","[2,8]",,White / Gold,11.429,16
Corsair Vengeance LPX 16 GB,,"[4,2400]","[4,4]",,Black / Yellow,12.5,15
G.Skill Ripjaws V 16 GB,,"[4,3000]","[2,8]",,Silver,10,15
G.Skill Ripjaws V 16 GB,,"[4,3200]","[2,8]",,Silver,10,16
G.Skill Ripjaws V 16 GB,94.89,"[4,3600]","[2,8]",5.931,Black,9.444,17
G.Skill Ripjaws V 32 GB,,"[4,3000]","[2,16]",,Black,9.333,14
Crucial Ballistix Sport LT 8 GB,,"[4,2400]","[2,4]",,White,13.333,16
Kingston FURY 32 GB,,"[4,2400]","[2,16]",,Black / Silver,12.5,15
Kingston KCP421NS8/8 8 GB,29.99,"[4,2133]","[1,8]",3.749,Black / Green,14.065,15
Kingston KCP316NS8/4 4 GB,25.18,"[3,1600]","[1,4]",6.295,Black / Green,13.75,11
G.Skill Trident Z RGB 32 GB,,"[4,2400]","[4,8]",,Black,12.5,15
G.Skill Trident Z RGB 16 GB,,"[4,3000]","[2,8]",,Black,9.333,14
G.Skill FORTIS 64 GB,,"[4,2133]","[4,16]",,Black / Red,14.065,15
G.Skill Trident Z 32 GB,,"[4,3400]","[2,16]",,Silver / Red,9.412,16
G.Skill Trident Z RGB 32 GB,,"[4,3866]","[2,16]",,Black,9.312,18
ADATA XPG Z1 16 GB,,"[4,2666]","[2,8]",,Red / Black,12.003,16
Corsair Vengeance RGB 16 GB,,"[4,3600]","[2,8]",,Black,10,18
Kingston FURY 16 GB,,"[4,2666]","[1,16]",,Black / White,12.003,16
ADATA XPG GAMMIX D10 8 GB,,"[4,2666]","[2,4]",,Black / White,12.003,16
Corsair Dominator Platinum 32 GB,,"[4,3000]","[4,8]",,Black / Silver,10,15
TEAMGROUP T-Force Vulcan 16 GB,,"[4,3200]","[2,8]",,Black / Silver,10,16
TEAMGROUP T-Force Vulcan 16 GB,,"[3,2133]","[2,8]",,Red,10.314,11
GeIL EVO FORZA 16 GB,,"[4,2666]","[2,8]",,Red / Black,12.003,16
Samsung M393B1G70DB0-YK0 8 GB,25.6,"[3,1600]","[1,8]",3.2,Green / Black,13.75,11
Patriot Viper Elite 16 GB,,"[4,2400]","[2,8]",,Silver / Red,12.5,15
ADATA XPG GAMMIX D10 8 GB,,"[4,2666]","[1,8]",,Black / White,12.003,16
Patriot Viper Elite 16 GB,,"[4,2666]","[1,16]",,Silver / Black,12.003,16
Kingston HyperX Fury 16 GB,,"[4,3466]","[2,8]",,Black / Silver,10.964,19
Corsair Dominator Platinum RGB 128 GB,,"[4,3600]","[8,16]",,Black,10,18
Corsair Dominator Platinum RGB 64 GB,,"[4,3466]","[4,16]",,Black,9.233,16
Corsair Dominator Platinum RGB 128GB (8 x 16GB) 288-Pin DDR4,,"[4,3800]","[8,16]",,Black,10,19
Supermicro MEM-DR416L-CV02-EU26 16 GB,,"[4,2666]","[1,16]",,Green / Black,14.254,19
TEAMGROUP T-Force Vulcan Z 32 GB,,"[4,3200]","[2,16]",,Red,10,16
OLOy WarHawk RGB 16 GB,,"[4,3200]","[2,8]",,Red / White,10,16
Crucial Ballistix Tactical Tracer RGB 32 GB,,"[4,3200]","[4,8]",,Silver,10,16
Corsair Vengeance RGB Pro 32 GB,,"[4,4000]","[4,8]",,Black,9,18
Corsair ValueSelect 32 GB,64.99,"[4,2666]","[1,32]",2.031,Black,13.503,18
TEAMGROUP T-Force Dark Za 16 GB,,"[4,4000]","[2,8]",,Black / Silver,9,18
Corsair Vengeance RGB Pro 64 GB,,"[4,2666]","[2,32]",,Black,12.003,16
Kingston HyperX Fury 64 GB,,"[4,3200]","[2,32]",,Black / Silver,10,16
Corsair Vengeance LPX 32 GB,,"[4,4600]","[4,8]",,Black / Yellow,7.826,18
G.Skill Trident Z Neo 64 GB,,"[4,3800]","[2,32]",,Black / Silver,9.474,18
ADATA XPG GAMMIX D20 32 GB,,"[4,3600]","[2,16]",,Black,10,18
G.Skill Trident Z Royal 32 GB,,"[4,4000]","[2,16]",,Gold,8.5,17
G.Skill Ripjaws V 256 GB,,"[4,3600]","[8,32]",,Black,8.889,16
Silicon Power GAMING 32 GB,,"[4,3600]","[2,16]",,Red / Black,10,18
Neo Forza FAYE 8 GB,,"[4,3000]","[1,8]",,Silver / Black,10,15
Silicon Power GAMING 16 GB,,"[4,3000]","[2,8]",,Black / Silver,10.667,16
Acer Predator Apollo RGB 32 GB,,"[4,4000]","[2,16]",,Silver / Black,8.5,17
G.Skill Trident Z Royal Elite 32 GB,,"[4,3600]","[2,16]",,Silver,8.889,16
G.Skill Trident Z Royal Elite 32 GB,,"[4,4266]","[2,16]",,Gold,7.501,16
G.Skill Ripjaws V 32 GB,,"[4,4266]","[2,16]",,Black,8.908,19
G.Skill Ripjaws V 16 GB,,"[4,4800]","[2,8]",,Black,7.083,17
G.Skill TridentZ RGB 16 GB,,"[4,4600]","[2,8]",,Black,8.261,19
G.Skill TridentZ RGB 64 GB,474.99,"[4,3600]","[8,8]",7.422,Black,7.778,14
HP V10 RGB 32 GB,,"[4,3600]","[2,16]",,Silver / Black,7.778,14
Kingston FURY 16 GB,,"[4,2400]","[2,8]",,Black,12.5,15
Kingston Fury Renegade RGB 16 GB,59.66,"[4,3200]","[1,16]",3.729,Black / Silver,10,16
TEAMGROUP T-Force Delta RGB 16 GB,,"[4,3600]","[1,16]",,Black,10,18
TEAMGROUP T-Force Delta RGB 16 GB,,"[4,3600]","[2,8]",,Black,7.778,14
G.Skill Trident Z5 RGB 32 GB,,"[5,5600]","[2,16]",,White / Black,10,28
Kingston Server Premier 16 GB,,"[4,2933]","[1,16]",,,14.32,21
PNY XLR8 16 GB,49.95,"[4,3600]","[1,16]",3.122,Black,10,18
V-Color XSky RGB 32 GB,,"[5,6400]","[2,16]",,Black,10,32
TEAMGROUP T-Force Dark Za 32 GB,,"[4,3200]","[2,16]",,Black,10,16
ADATA XPG SPECTRIX D50 8 GB,,"[4,3000]","[1,8]",,White,10.667,16
Mushkin Redline 32 GB,,"[4,3600]","[2,16]",,Black,8.889,16
G.Skill Trident Z RGB 8 GB,,"[4,3000]","[1,8]",,,10.667,16
HP V6 16 GB,,"[4,3000]","[2,8]",,Blue,10.667,16
Patriot Viper Elite 4 GB,28.98,"[4,2666]","[1,4]",7.245,Black / Silver,12.003,16
Silicon Power SP008GBLFU266B02 8 GB,23.18,"[4,2666]","[1,8]",2.897,,14.254,19
TEAMGROUP Elite Plus 16 GB,,"[5,5200]","[2,8]",,Black,16.154,42
Thermaltake TOUGHRAM RC 32 GB,,"[5,5600]","[2,16]",,Black,12.857,36
Patriot Signature Line 32 GB,79.98,"[5,4800]","[1,32]",2.499,Black,19.167,46
G.Skill Ripjaws 32 GB,81.99,"[5,4800]","[2,16]",2.562,Black / Silver,15.833,38
G.Skill Ares 16 GB,93.79,"[3,2133]","[2,8]",5.862,Black / Blue,9.376,10
G.Skill Ripjaws X 8 GB,27.1,"[3,1600]","[1,8]",3.388,Black / Blue,11.25,9
Crucial CT16G3ERSLD4160B 16 GB,23.99,"[3,1600]","[1,16]",1.499,Black / Green,13.75,11
G.Skill Ripjaws 16 GB,36.99,"[4,2666]","[2,8]",2.312,Green,14.254,19
G.Skill Trident Z 32 GB,,"[4,3600]","[4,8]",,Silver / White,8.889,16
Neo Forza FAYE 32 GB,64.99,"[4,3600]","[2,16]",2.031,Silver / Black,10,18
G.Skill Trident Z Royal 32 GB,265.31,"[4,4266]","[2,16]",8.291,Gold,7.501,16
Apacer Panther RGB 32 GB,,"[5,6400]","[2,16]",,Silver / Black,10,32
Crucial CT204864BF160B 16 GB,168.99,"[3,1600]","[1,16]",10.562,Black / Green,13.75,11
Crucial CT2K8G4DFD824A 16 GB,75,"[4,2400]","[2,8]",4.688,Green,14.167,17
G.Skill Trident Z Royal 16 GB,134.13,"[4,3600]","[2,8]",8.383,Gold,8.889,16
Neo Forza MARS 32 GB,75.99,"[4,4000]","[2,16]",2.375,Gray / Black,9.5,19
OLOy Blade RGB 32 GB,169.99,"[5,7600]","[2,16]",5.312,Black,9.474,36
Corsair CMV16GX3M2A1333C9 16 GB,74.99,"[3,1333]","[2,8]",4.687,Green,13.503,9
Kingston HyperX 16 GB,,"[3,1600]","[2,8]",,Green / Silver,11.25,9
G.Skill Ripjaws S5 32 GB,,"[5,5200]","[2,16]",,White,10.769,28
ADATA XPG SPECTRIX D50 16 GB,177.91,"[4,4133]","[2,8]",11.119,Black,9.194,19
G.Skill Trident Z RGB 32 GB,,"[4,4000]","[4,8]",,,9,18
PROXMEM UNDERWORLD TUF 32 GB,124.99,"[5,6400]","[2,16]",3.906,Black / Gray,10,32
Kingston FURY Renegade 16 GB,134.63,"[5,6000]","[1,16]",8.414,White / Silver,10.667,32
GeIL Polaris RGB 32 GB,104.99,"[5,6400]","[2,16]",3.281,Red,11.875,38
Crucial CT2KIT12864AA800 2 GB,24.99,"[2,800]","[2,1]",12.495,Green,15,6
Corsair Vengeance 16 GB,,"[3,1600]","[4,4]",,Black / Silver,11.25,9
Mushkin Silverline 16 GB,31.33,"[3,1333]","[2,8]",1.958,Gray / Silver,13.503,9
